x,y,z
4,17992,174.1
4,18182,173.9
4,17993,173.5
4,18369,173.4
4,18086,174.2
4,18088,174.9
4,18182,175.6
4,17994,175.6
4,18182,174.4
4,18465,173.7
4,18276,173.5
4,18085,174.1
4,17992,174.2
4,17991,174
4,18179,173.4
4,17989,173
4,18178,172.7
4,18083,173.5
4,18180,173.2
4,18085,173.5
4,17990,173.4
4,18178,173.6
4,18179,174.5
4,18366,174.5
4,18271,174.3
4,18180,174.1
4,18084,173.7
4,17991,174.1
4,18086,173.9
4,18178,175.6
4,17991,175.4
4,27987,218.1
4,28366,218.5
4,28560,218.7
4,28465,218.3
4,28655,218.3
4,28563,219.4
4,28562,219.6
4,28464,220
4,28654,219.6
4,28843,219.2
4,28561,219.2
4,28371,219.6
4,28086,219.9
4,28278,220.2
4,28467,220.2
4,28280,220
4,28566,220.2
4,28659,218.1
4,28755,217
4,28285,217.5
4,28571,217.4
4,28095,217.4
4,28380,218.4
4,28759,218.4
4,28003,218.3
4,28570,218.5
4,28572,217.9
4,28288,217.5
4,28479,217.3
4,28384,217.4
4,28102,217.6
4,28578,217.6
4,28385,218.1
4,28671,219.1
4,28203,219.2
4,28390,219.8
4,28296,219.4
4,28298,218.8
4,28488,218.9
4,28392,218.7
4,28206,218.8
4,28206,218.8
4,28681,219
4,28114,219.1
4,28492,218.7
4,28306,218.3
4,28025,217.9
4,27932,218.4
4,28408,218.7
4,28220,218.7
4,28221,218.1
4,28217,218.6
4,28308,218.7
4,28499,218.3
4,28315,218.3
4,28317,218.9
4,28032,218.8
4,28129,219.1
4,28321,219.1
4,28322,219.6
4,28701,219.5
4,28416,219.8
4,28320,220.7
4,28705,220.4
4,28608,221
4,28801,220.5
4,28516,219.4
4,28230,219.1
4,28326,219.4
4,28612,219.1
4,28234,218.6
4,28612,218.3
4,28329,218.4
4,28423,218.8
4,28333,217.5
4,28331,217.6
4,28141,217.8
4,28330,217.4
4,28142,217.8
4,28145,218.2
4,28144,218.3
4,28235,218.7
4,28147,218.8
4,28334,218.9
4,28342,219.1
4,28242,219.1
4,28155,219.7
4,28247,219.9
4,27873,220.1
4,28438,219.7
4,28439,219.8
4,28251,219.9
4,28443,219.6
4,28347,218.7
4,28349,218.8
4,28450,218.8
4,28163,218.7
4,28355,218.6
4,28356,218.7
4,28544,218.7
4,28541,218.2
4,28450,218.3
4,39871,264.6
4,40155,264.4
4,40159,264.1
4,40064,264.6
4,40069,265
4,40360,265.2
4,40742,265.1
4,40647,265.3
4,40367,265.5
4,40466,265.4
4,40181,266
4,40272,265.2
4,40567,264.8
4,40566,265.3
4,40284,264.9
4,40285,265.2
4,39998,265.3
4,40192,265.7
4,40295,264.8
4,40584,265
4,40485,265.8
4,40487,266.3
4,40300,266.4
4,40390,266.2
4,40116,266.1
4,40117,266.5
4,40020,266.8
4,40113,267.1
4,40213,266
4,40118,266.1
4,40125,266.6
4,40416,266.5
4,40611,267
4,40418,267
4,40421,267.1
4,40616,267.7
4,40139,267.1
4,40047,266.6
4,40341,265.2
4,40337,265.8
4,40526,266.6
4,40152,266.2
4,40343,267
4,40443,266.2
4,39968,266
4,40350,266.5
4,40258,267.2
4,40356,266.6
4,40449,265.9
4,40259,265
4,40548,264.9
4,40265,266
4,40263,266.4
4,39983,266
4,40460,265.9
4,40464,266.2
4,40656,266.3
4,40373,266.5
4,40185,266.9
4,40474,267.5
4,40475,267.4
4,40378,266.9
4,40670,267.2
4,40476,267.6
4,40676,267.5
4,40678,267.8
4,40296,267.5
4,40394,267.6
4,40397,267.2
4,40302,266.6
4,40115,267.1
4,40212,267.1
4,40210,267.2
4,40406,267.3
4,40217,267.8
4,40218,268.8
4,40218,268.6
4,40227,267.6
4,40417,266.9
4,40418,267
4,40613,266.6
4,40330,265.7
4,40331,266.2
4,40134,267.4
4,40239,267.2
4,40146,267.2
4,40248,267.3
4,40146,267.2
4,39957,267.3
4,40154,267.3
4,40731,267.2
4,40541,267.2
4,40452,267.4
4,40546,267.8
4,40544,267.8
4,40642,268.2
4,40358,267.4
4,40267,267.3
4,40459,267.8
4,40557,268.3
4,40561,268.6
4,40749,268.8
4,59216,340.1
4,58930,340.7
4,58933,341.6
4,59518,341.3
4,59140,341
4,59242,341.4
4,59538,341.8
4,59826,341.3
4,59835,341.8
4,59449,341.4
4,59265,341.6
4,59644,342
4,59273,341.7
4,59181,342.7
4,59375,343.1
4,59383,343.2
4,59580,342.4
4,59589,342.1
4,59401,341.1
4,59486,341.2
4,59594,341.2
4,59406,341.2
4,59799,340.9
4,59711,340.7
4,59326,340.3
4,59138,340.8
4,59623,341.3
4,59533,341.6
4,59438,341.6
4,59254,341.8
4,59359,342.5
4,59073,341
4,59464,340.8
4,59463,340.3
4,59468,340.9
4,59561,341
4,59480,340.9
4,59672,341.9
4,59678,341.5
4,59580,341.8
4,59485,342.2
4,59403,342.6
4,59314,342.1
4,59610,341.4
4,59227,341.9
4,59424,342.5
4,59518,341.6
4,59625,341.1
4,59433,341
4,59436,341
4,59437,341.3
4,59929,342
4,59740,342.4
4,60034,342.7
4,60035,341.8
4,59758,341.4
4,59664,341.6
4,59480,342.1
4,59672,343.8
4,59577,342.9
4,59680,342.3
4,59682,342.7
4,59100,341.9
4,59782,341.8
4,59688,342.1
4,59506,342.7
4,59415,342.4
4,60089,342.6
4,59611,341.8
4,59426,342.5
4,59623,342.7
4,60210,342.9
4,59629,343.3
4,59531,342.8
4,59249,342.7
4,59345,341.4
4,59355,341.9
4,59944,342.7
4,59849,343
4,59753,343.6
4,60053,343.3
4,59857,344.2
4,59860,343.9
4,59964,343.7
4,59975,343.1
4,60366,343.7
4,59888,344.3
4,59693,344.8
4,59511,343.4
4,59411,342.6
4,59802,342.8
4,59703,343.9
4,59900,341.6
4,59903,341.8
4,59521,341.6
4,59723,341.9
4,59919,342
4,59732,341.9
4,59634,342.7
4,59631,340.7
4,59552,340
4,59345,340.3
4,85045,437.8
4,85243,437.8
4,85054,436.8
4,85071,436
4,84985,436.5
4,84979,436.6
4,84696,435.9
4,84799,435.5
4,85108,435.2
4,84714,433.2
4,85410,434.4
4,85330,436.4
4,85442,436.1
4,85040,437.5
4,85166,437.2
4,85352,435.2
4,85264,435.5
4,85355,437.8
4,85466,437.7
4,85479,437.9
4,85681,436.1
4,85783,436.8
4,85397,436.6
4,85402,435.4
4,85112,435.9
4,85410,436
4,85421,438.2
4,85325,438.4
4,85530,438.2
4,85551,436.8
4,85343,436
4,85758,437.1
4,85762,436.8
4,85375,436.1
4,85468,436.7
4,85781,436.6
4,85294,436.4
4,85694,436.2
4,85797,437.1
4,85598,435.7
4,85414,435.6
4,85424,436
4,85228,437.4
4,85333,437.6
4,85433,437.5
4,85836,436.9
4,85548,439
4,85850,437.5
4,85851,432.4
4,85570,433.9
4,85181,435.5
4,85579,435.2
4,86071,436.6
4,86089,436.8
4,86094,438.3
4,85910,436.1
4,85019,436.7
4,85819,437.2
4,85324,438.5
4,85042,438.2
4,85251,438.8
4,85644,439.5
4,86156,439.7
4,86149,440.4
4,85864,440.1
4,85863,439.8
4,85882,440.4
4,85784,435.9
4,85787,436.6
4,85695,437.8
4,85203,437.7
4,85994,433.5
4,85691,434.5
4,85315,434
4,85616,436
4,85719,437.2
4,85234,437.7
4,85234,438.7
4,85842,437.8
4,85642,437.1
4,85253,435.6
4,85653,436
4,85554,436.5
4,85670,438.7
4,85970,438
4,85377,437.5
4,85189,437.2
4,86387,436.6
4,85802,437.4
4,85998,437.2
4,86010,437.1
4,85820,436.7
4,86023,437.7
4,85739,437
4,85452,437
4,86141,436.9
4,85946,435.7
4,86140,436.4
4,85944,436.8
4,85464,435.8
5,0,62.9
5,0,61.34
5,0,60.25
5,0,60.55
5,0,67.62
5,0,67.49
5,0,62.55
5,0,61.68
5,0,61.6
5,0,60.38
5,0,60.16
5,0,64.21
5,0,63.59
5,0,63.38
5,0,63.41
5,0,63.59
5,0,63.53
5,0,62.67
5,0,62.56
5,0,62.25
5,0,62.35
5,0,62.24
5,0,62.51
5,0,63.78
5,0,64.16
5,0,64.05
5,0,64.17
5,0,64.43
5,0,64.27
5,0,63.41
5,6712,94.24
5,6807,93.95
5,7099,93.74
5,7195,95.56
5,7194,95.25
5,7290,95.1
5,7095,95.03
5,7094,94.6
5,7189,94.34
5,7188,95.35
5,7091,95.21
5,7090,93.73
5,6993,94.02
5,6989,95.15
5,7087,95.76
5,6989,95.53
5,7087,95.25
5,7086,94.33
5,7085,95.58
5,7084,95.67
5,6987,95.24
5,7082,93.21
5,7082,92.93
5,6983,92.92
5,7080,93.34
5,6982,93.31
5,6981,92.87
5,7077,93.33
5,6979,94.15
5,6979,94.75
5,6783,94.81
5,6977,94.61
5,7073,93.41
5,7071,93.19
5,7070,94.91
5,7167,94.18
5,7069,91.45
5,6584,91.44
5,7261,91.83
5,7067,92.6
5,7065,92.88
5,7065,92.69
5,6967,94.21
5,7159,96.02
5,6966,95.6
5,6965,95.35
5,7061,94.75
5,6963,92.64
5,7059,92.31
5,7060,92.25
5,6962,93.34
5,7058,93.29
5,6961,93.3
5,6862,93.3
5,6959,94.41
5,6862,94.64
5,7054,94.5
5,7053,94.24
5,7052,95.07
5,7147,94.65
5,13481,139.3
5,13482,138.5
5,13287,138.3
5,13576,138.5
5,13768,138.6
5,13477,138.1
5,13477,137.9
5,13282,138
5,13378,137.9
5,13475,138.2
5,13668,137.5
5,13570,137.8
5,13665,137.8
5,13859,137.8
5,13761,137.5
5,13662,137.5
5,13567,137.6
5,13469,137.8
5,13565,138
5,13660,138.1
5,13659,138.5
5,13563,138.5
5,13465,138.5
5,13561,138.4
5,13562,138.2
5,13660,138.2
5,13657,138.1
5,13658,137.9
5,13367,137.7
5,13462,137.4
5,13555,137.4
5,13558,136.8
5,13751,137.3
5,13749,137.3
5,13845,137
5,13652,137
5,13749,136.9
5,13553,136.8
5,13650,136.8
5,13455,136.4
5,13455,136.2
5,13456,136.1
5,13455,138.3
5,13549,138.5
5,13549,139.4
5,13451,139.1
5,13548,138.9
5,13642,139
5,13547,138.6
5,13546,138.5
5,13644,138.5
5,13739,138.6
5,13739,138.9
5,13447,139
5,13738,138.7
5,13542,138.8
5,13444,138.6
5,13543,138.2
5,13348,138.2
5,13540,138.1
5,13347,138.3
5,13346,138.6
5,13635,138.2
5,13537,138.3
5,13635,138.3
5,13634,138.3
5,13344,139
5,13730,138.9
5,13730,138.9
5,13633,138.8
5,13729,138.8
5,13629,138.8
5,13630,138.5
5,13629,138.4
5,13435,138
5,13531,137.9
5,13433,137.7
5,13433,137.6
5,13433,137.4
5,13431,138.5
5,13526,138.5
5,13332,138.3
5,13526,138.5
5,13525,138.7
5,13620,138.7
5,13716,138.3
5,13715,137.8
5,13618,137.7
5,13520,137.6
5,13617,137.9
5,13520,139.3
5,13521,139.6
5,13519,139.2
5,13519,138.7
5,13519,138.5
5,13614,138.6
5,13517,138.5
5,13420,138.4
5,13323,138.3
5,13421,138.2
5,13709,138.4
5,18553,174.1
5,18554,173.9
5,18457,173.7
5,18358,173.9
5,18356,174.9
5,18454,175
5,18354,174.7
5,18646,174.6
5,18550,174.5
5,18450,174.5
5,18645,174.2
5,18641,174.4
5,18446,174
5,18641,174.2
5,18639,174.2
5,18349,173.8
5,18444,173.7
5,18444,173.6
5,18345,173.7
5,18343,174.9
5,18539,174.8
5,18440,174.7
5,18347,174.4
5,18538,174.4
5,18825,175.7
5,18534,175.6
5,18536,174.7
5,18535,174.8
5,18437,175
5,18243,174.7
5,18435,174.1
5,18532,173.5
5,18436,173
5,18339,173.2
5,18338,173.8
5,18433,174.9
5,18530,175
5,18531,175.2
5,18336,175.1
5,18335,175.1
5,18333,174.3
5,18333,174.1
5,18427,174.9
5,18330,175.2
5,18619,175
5,18618,175.2
5,18329,174.9
5,18327,175.6
5,18423,175.3
5,18426,175.4
5,18521,175.5
5,18617,175.4
5,18614,174.2
5,18231,173.3
5,18228,173.3
5,18325,173.8
5,18324,174.1
5,18131,174
5,18326,173.8
5,18517,175.3
5,18517,175.7
5,18517,175
5,18805,174.5
5,18513,174.3
5,18515,175
5,18418,175.5
5,18607,175.4
5,18609,175.3
5,18607,175.4
5,18607,175.1
5,18318,174.9
5,18318,174.8
5,18510,173.9
5,18605,173.5
5,18606,173.6
5,18414,173.9
5,18409,173.9
5,18409,173.6
5,18309,173.8
5,18408,174.7
5,18118,177.3
5,18118,177.2
5,18599,175.2
5,18405,174.1
5,18406,174.3
5,18504,174.1
5,18404,174.3
5,18213,174.2
5,18498,174.3
5,18503,174
5,18307,174.4
5,18308,174.4
5,18404,174.5
5,18306,175.2
5,18499,175.4
5,18786,175.3
5,18305,175.4
5,18497,175.7
5,18497,175.4
5,18592,175.3
5,18305,175.5
5,18398,175
5,29066,219.9
5,28967,219.9
5,29069,219.2
5,29258,219.3
5,29066,218.9
5,28779,218.6
5,28677,218
5,28482,218.3
5,28677,218
5,28772,218
5,28869,219.6
5,28966,220.9
5,28581,220.8
5,28384,221.1
5,28774,220.9
5,28481,220.8
5,28961,221.4
5,28867,221.2
5,28383,221.3
5,28770,221.4
5,28580,221.1
5,28867,221.4
5,28480,221.4
5,28676,221.3
5,28670,221.6
5,28674,221
5,28866,220.1
5,28771,220.1
5,29155,220.3
5,28671,220.4
5,28575,220.6
5,28965,220.3
5,28864,219.8
5,28964,220
5,28767,220.1
5,28579,220.2
5,28868,220.4
5,28867,220.3
5,28669,220.5
5,28958,220.1
5,29349,220.3
5,28865,220.5
5,28769,220.7
5,28865,220.8
5,28767,220.5
5,28768,220.8
5,28966,220.8
5,28576,220.9
5,28765,220.9
5,28670,220.9
5,28962,222
5,28961,222
5,28770,222.2
5,28771,222.2
5,28964,222.4
5,28679,222.2
5,28966,222.5
5,28965,222.6
5,28869,221.6
5,28871,220.9
5,28388,220.1
5,28582,219.9
5,28579,220.1
5,28868,220
5,28388,220.7
5,28581,220.8
5,28580,221.1
5,28579,221.1
5,28775,220.7
5,28674,220.8
5,28678,220.6
5,28676,221
5,28774,221.2
5,28872,221.7
5,28391,220.6
5,28583,220.9
5,28486,220.7
5,29159,220.5
5,28389,220
5,28003,220.1
5,28871,221.6
5,29066,221.4
5,28972,221
5,28973,220.2
5,28973,220.5
5,28879,220.9
5,28683,221.7
5,28778,221
5,28003,221.1
5,28777,220.4
5,28875,220.3
5,28976,219.7
5,28878,219.7
5,28780,221.3
5,29167,222.3
5,28589,222.2
5,28488,222.5
5,28296,222.2
5,28778,222
5,28581,221.3
5,28776,220.7
5,28971,220.9
5,28781,220.4
5,28778,221.4
5,40885,265.5
5,40786,266.2
5,40783,266.6
5,40788,266.3
5,40786,267
5,40496,267
5,40595,266.6
5,40602,266.7
5,40989,266.9
5,41179,265.8
5,40991,266.1
5,40696,265.6
5,40597,265.7
5,40604,265.2
5,40694,265
5,40698,264.7
5,40507,265
5,40694,265.5
5,40701,265.5
5,41000,265.4
5,40802,265.5
5,40701,265.9
5,40606,266.1
5,40999,266.8
5,40996,267.6
5,40903,267.6
5,40804,267.9
5,41096,267.8
5,41100,266.8
5,40710,267.5
5,40717,266.8
5,40720,266.6
5,40619,267.2
5,40624,267.2
5,40527,266.5
5,40724,266.6
5,40437,266.7
5,40722,268.3
5,41012,268.8
5,40732,268.1
5,40346,267.4
5,40144,267.9
5,40146,267.9
5,40343,267.4
5,40536,266.4
5,40545,265.8
5,40731,266.6
5,40449,266.4
5,40642,265.5
5,40644,264.5
5,40450,265.3
5,40649,265.9
5,40847,266.3
5,40735,266
5,40553,265.4
5,40655,267.2
5,40466,266.8
5,40655,266.9
5,40562,267.2
5,41040,267.4
5,40956,267.5
5,40854,268.1
5,40659,268.2
5,40760,268.1
5,40951,267.3
5,40856,267.4
5,40270,267.6
5,40855,267.8
5,40469,268.2
5,40565,268.3
5,40966,267.8
5,40954,268.5
5,41057,267.7
5,41162,266.3
5,40576,268.1
5,40963,268.6
5,40966,268
5,40873,266.9
5,41260,267.8
5,40969,268.4
5,40388,268.5
5,40387,268.9
5,41269,268.6
5,41271,268.4
5,41168,268
5,41073,268.3
5,40973,268.1
5,41079,267.8
5,40690,267.8
5,40885,266.5
5,40791,266.1
5,40882,266.7
5,40883,266.5
5,41078,266.4
5,40498,266.7
5,40695,267
5,40701,266.4
5,40696,266.9
5,40893,268
5,41282,268.3
5,40989,268.3
5,41097,268
5,59550,340.2
5,59946,340.9
5,59960,340.9
5,59564,341.3
5,59669,341.5
5,59567,342.2
5,59774,341.4
5,59973,342.5
5,59784,343
5,59790,343.2
5,59495,343.2
5,59588,342.8
5,59795,342.8
5,59798,343.2
5,59609,343.1
5,59518,342.5
5,59516,342.6
5,59607,341.9
5,59814,341.1
5,59811,341.7
5,59428,341
5,60013,342.2
5,59825,341
5,60221,341.6
5,59835,341.2
5,59932,341.4
5,60035,342.1
5,59946,341.8
5,59753,342.4
5,59562,342.7
5,59469,342.1
5,59763,343.4
5,59763,343.4
5,60157,343.9
5,59768,342.7
5,59660,344.1
5,59774,344.1
5,60172,344.6
5,60071,345
5,60174,342.1
5,59784,342
5,59890,342.4
5,60185,342.1
5,60180,342.3
5,59802,341.2
5,59988,343.2
5,59414,341.6
5,59409,340.1
5,60002,340
5,59812,341.2
5,59725,340.7
5,59823,342.2
5,59826,342.2
5,59925,342.2
5,59737,340.7
5,59836,341.2
5,60225,342
5,59845,341.6
5,60044,342.5
5,60436,343.3
5,60241,343.1
5,60051,344.5
5,60058,344.5
5,59953,343.2
5,60167,342.8
5,59871,342.8
5,59481,342.7
5,59580,343.7
5,59780,343.7
5,59880,343.3
5,59980,344.4
5,59685,344.1
5,59987,342.7
5,59990,342.7
5,59691,343.9
5,59907,343.4
5,59904,343.4
5,60198,344
5,60096,344.2
5,59717,344.8
5,60014,344.6
5,59823,345
5,60125,344.1
5,59821,345.3
5,60023,345.4
5,60028,344.5
5,59840,342.8
5,60134,342.6
5,60334,342.8
5,59837,343.3
5,60241,343.2
5,60248,343.5
5,60152,342.5
5,60155,343.2
5,60057,342.3
5,85099,439.8
5,85609,439.3
5,85396,440
5,85120,438.5
5,85513,437.3
5,85031,438.6
5,86021,439.2
5,86034,440.3
5,85938,436.6
5,85452,435.5
5,85255,434.8
5,85046,434.9
5,85154,436.3
5,85566,435.2
5,85466,436
5,85086,436.7
5,85083,438.1
5,85105,437
5,85598,436.7
5,85607,437.9
5,85517,438
5,85214,437.9
5,85622,435.9
5,85237,436
5,85232,436.9
5,85247,436.2
5,85545,437
5,85161,438.7
5,85454,438.3
5,85366,437.4
5,85271,437.9
5,85770,436.7
5,85082,434.7
5,85479,435.6
5,84984,436.6
5,85698,436.9
5,85505,438.2
5,85615,437.9
5,85229,436.9
5,85722,437.7
5,86029,440.2
5,86130,437.8
5,86136,438.2
5,85839,436.8
5,85742,437.9
5,85542,438.6
5,85939,438.6
5,85945,439.4
5,86155,438.6
5,86166,438.4
5,86071,438.6
5,85674,438.3
5,85491,437.6
5,85583,436.5
5,85599,437.5
5,85703,439.7
5,85505,439.7
5,86002,439.8
5,86308,440.5
5,85817,440.5
5,86013,437.4
5,85832,438
5,85838,439.2
5,86040,438.6
5,86045,439
5,85935,437.1
5,85365,436.5
5,85168,436.6
5,85664,435
5,85967,435.5
5,85582,436.5
5,85375,438.3
5,85500,438.1
5,85797,438.9
5,85493,438.9
5,86103,440.2
5,86206,438.4
5,86209,439.8
5,85819,439.6
5,86125,440.3
5,85829,440.8
5,85932,437.3
5,86037,435
5,86334,437.1
5,85944,437.5
5,85948,437.5
5,85754,439.1
5,85862,439.5
5,86052,439.9
5,86269,439.2
5,86169,438.8
5,85671,440.2
5,85684,440.4
5,85798,440.5
5,85302,440.7
5,85802,437.9
5,86195,435.7
5,86105,436.2
5,86404,437.7
5,86107,438.1
6,0,62.21
6,0,60.45
6,0,60.22
6,0,60.11
6,0,59.96
6,0,61.39
6,0,64.13
6,0,63.96
6,0,64.6
6,0,64.54
6,0,62.37
6,0,62.32
6,0,64.96
6,0,64.98
6,0,65.15
6,0,66.72
6,0,66.53
6,0,65.75
6,0,66.33
6,0,66.61
6,0,64.69
6,0,62.78
6,0,62.45
6,0,63.55
6,0,65.19
6,0,66.63
6,0,67.13
6,0,65.71
6,0,65.45
6,0,65.4
6,7011,90.31
6,7009,91.94
6,7105,91.69
6,7008,91.41
6,6816,91.52
6,7007,91.3
6,6911,91.12
6,7006,91.24
6,6909,89.97
6,6910,91.63
6,6909,91.12
6,6908,90.83
6,6811,91.7
6,7002,91.83
6,7098,91.96
6,7000,91.88
6,7096,91.41
6,7000,91.42
6,6904,91.35
6,6998,91
6,6998,89.83
6,6901,90.81
6,7093,90.61
6,6997,90.94
6,7092,91
6,6996,90.96
6,6995,90.7
6,7091,89.7
6,6994,90.16
6,6993,90.52
6,6993,91.21
6,7088,91.61
6,6991,91.67
6,6800,91.29
6,6991,91.32
6,6991,91.21
6,7085,91.11
6,6987,91
6,6893,90.16
6,6987,88.68
6,6987,89.14
6,6985,89.2
6,6985,88.91
6,7080,88.92
6,6983,88.76
6,6886,88.59
6,6981,88.44
6,6884,87.92
6,6980,87.77
6,6884,87.54
6,6979,88.89
6,7073,88.84
6,6978,88.95
6,7073,89.01
6,6978,89.93
6,6880,89.84
6,7070,89.65
6,6975,89.58
6,6974,91.21
6,7164,90.43
6,14042,135.3
6,14042,135.3
6,14042,135.9
6,14041,136.5
6,13947,136.2
6,14044,136.1
6,13946,135.4
6,13851,134.9
6,13851,134.5
6,13754,134.6
6,13850,134.8
6,13849,134.5
6,14041,134.5
6,13946,134.4
6,13945,134.1
6,13851,134.6
6,13944,134.9
6,13945,134.5
6,13849,134.3
6,13849,134.2
6,13753,134
6,13658,133.7
6,13845,134
6,13658,133.9
6,13942,133.8
6,14037,133.7
6,13943,133.4
6,13846,133.5
6,13846,135.2
6,13655,134.9
6,13750,134.9
6,13847,134.9
6,13846,134.8
6,13750,134.7
6,13749,134.5
6,13846,135.4
6,13844,135.4
6,13750,135.2
6,13750,134.8
6,13844,134.6
6,13942,135
6,14034,135.4
6,13939,135.4
6,13748,135.6
6,13940,135.5
6,14035,135.1
6,14033,134.9
6,13937,135.1
6,13840,135.7
6,13935,135.5
6,13935,134.7
6,13744,134.7
6,13745,134.9
6,13936,135.6
6,13838,135.7
6,13743,135.5
6,13742,135.4
6,13647,135.3
6,13836,135.2
6,13838,135.2
6,13647,136.6
6,13741,136.4
6,13835,136.2
6,13930,136.1
6,13835,135.7
6,13835,135
6,18063,167.3
6,18067,168.5
6,18258,168.1
6,17969,168.3
6,17969,169.2
6,18063,169.7
6,18159,169.5
6,18161,169.5
6,18160,169.4
6,18348,169.4
6,18155,169.6
6,18060,169.4
6,18154,169
6,18154,169.5
6,18247,169.8
6,18153,169.7
6,18248,169.9
6,18248,169.9
6,18342,169.6
6,18248,170
6,18152,169.8
6,18056,169.7
6,18246,169.6
6,18343,169.9
6,18055,169.9
6,18246,169.9
6,18247,169.7
6,18055,169.9
6,18149,169.7
6,18150,169.5
6,18149,169.5
6,18052,169.1
6,18341,169.2
6,18148,170.5
6,18244,170.2
6,18053,170.2
6,18241,169.7
6,18340,169.1
6,17955,169.2
6,18242,169.1
6,18145,169.2
6,18148,169.8
6,18051,169.8
6,18149,169.6
6,18242,169.6
6,18241,169.4
6,18144,169.1
6,18144,169.1
6,18048,169.1
6,17952,169.1
6,18047,168.9
6,17952,168.9
6,18048,168.9
6,18144,169
6,17952,169.1
6,18144,169.4
6,18048,169.4
6,18049,169.2
6,18238,169.4
6,18141,169.5
6,18140,169.8
6,18329,169.8
6,18138,169.8
6,17947,169.5
6,18039,169.5
6,18233,169.3
6,18232,169.3
6,18232,169.4
6,17945,169.5
6,18137,169.3
6,18137,169.2
6,18231,169.2
6,18231,169.2
6,18136,169.1
6,18135,168.4
6,17943,168.2
6,18134,168.6
6,17847,168.7
6,17942,168.5
6,18038,168.5
6,17943,168.5
6,18037,168.8
6,17941,168.6
6,18133,168.5
6,17938,168.3
6,18035,168.5
6,18034,168.1
6,18129,168.9
6,18035,168.6
6,17940,168.4
6,17939,168.2
6,17843,168.4
6,18032,168.3
6,18128,168.1
6,17938,168.3
6,17842,168
6,18127,168
6,18127,167.4
6,18030,167.7
6,18028,167.8
6,17934,167.6
6,18028,167.5
6,29094,215.9
6,29094,215.5
6,29095,217
6,29574,216.4
6,29382,216.7
6,29093,216.8
6,28999,216.9
6,29287,217.3
6,29191,217.3
6,29382,216.9
6,29100,216.9
6,29193,217.2
6,29288,217.7
6,29292,217.7
6,29103,217.8
6,29291,217.7
6,29102,217.8
6,29486,217.9
6,29006,217.9
6,29387,217.9
6,29195,217.9
6,28721,217.7
6,28622,218.1
6,29103,218.8
6,29390,218.6
6,29104,218.7
6,29102,218.3
6,29297,218.3
6,29298,218.2
6,29106,218.1
6,29205,217.9
6,29203,218.3
6,29202,217.6
6,29105,217.8
6,29009,217.7
6,29005,218.1
6,28725,218.1
6,28630,218.1
6,28632,218
6,28824,217.5
6,28923,217.8
6,29018,218.2
6,28726,218.4
6,29305,218.3
6,28827,218.4
6,29208,218.1
6,29114,218.5
6,29018,218.8
6,28920,218.9
6,29496,218.9
6,29117,219
6,29215,218.8
6,29029,218.4
6,28543,218.5
6,29124,218.2
6,29022,218.7
6,28929,218.5
6,29121,217.9
6,29025,217.5
6,29124,217.6
6,29123,217.2
6,28932,217.1
6,29125,217
6,29120,217
6,28933,217.1
6,29028,217.5
6,28935,217.7
6,29036,217.8
6,28936,217.7
6,28840,218
6,28934,217.8
6,28458,217.8
6,28942,217.5
6,29034,217.8
6,28943,217.9
6,28939,218.1
6,29319,218.3
6,29034,218
6,29038,218.3
6,28750,218.1
6,29133,219
6,28465,218.9
6,29134,218.8
6,28850,219
6,28851,218.9
6,28944,219.2
6,28847,219.1
6,28845,219.3
6,28659,219.2
6,28945,219.3
6,29237,218.1
6,29140,218.2
6,28755,217.2
6,28663,215.8
6,28564,216.2
6,29051,217.3
6,28954,217.5
6,29142,217.6
6,28856,217.5
6,29048,217.8
6,29241,217.8
6,40522,260.4
6,40628,260
6,40632,260
6,40726,260.7
6,40532,261.3
6,40630,261.7
6,40634,261.1
6,40737,261.6
6,40548,262.1
6,40541,262.5
6,40257,262.7
6,40645,262
6,40839,262.1
6,40457,262.1
6,40649,261.4
6,40739,262.3
6,40740,262.4
6,40746,262.6
6,40844,262.4
6,40845,262.6
6,40856,262.5
6,40662,263.1
6,40754,263
6,40951,263.2
6,40953,263.9
6,40768,264.1
6,40282,264.1
6,40667,264
6,40871,263.3
6,40866,262.5
6,40575,262.7
6,40575,263.3
6,40867,263.4
6,40681,263.2
6,40678,263.4
6,40583,262.9
6,40485,263.6
6,40582,263.6
6,40487,263.6
6,40491,263.4
6,40685,263.5
6,40971,264.1
6,40983,263.6
6,40787,264.5
6,40786,264.4
6,40605,262.9
6,40691,261.1
6,40693,260.9
6,40603,260.8
6,40701,261.2
6,40699,261.5
6,40614,261.5
6,40707,262
6,40610,262.8
6,40710,263
6,40810,262.8
6,40716,263.2
6,40723,262.7
6,40918,263
6,40524,263.1
6,40525,262.8
6,40527,260.9
6,40443,257.9
6,40149,258.5
6,40439,259.4
6,40244,261.4
6,40542,261.3
6,40733,261.6
6,40636,261
6,40545,261.2
6,40740,260.8
6,40548,260.8
6,40256,261.1
6,40646,261
6,40840,261
6,40752,261
6,40559,261.4
6,40847,261.9
6,40460,261.7
6,40657,262.5
6,40855,263
6,40666,263.1
6,40854,264.5
6,40956,265.2
6,40766,265
6,40956,263.8
6,40862,261.4
6,40381,261.2
6,40585,260.8
6,40379,263.3
6,40294,262.3
6,40489,262.7
6,40877,262.1
6,40590,262.4
6,40497,262.3
6,40689,262.8
6,40879,262.4
6,40988,261.1
6,40503,261.3
6,40405,261.7
6,40590,262.7
