x,y,z
5,34.11,1.92
5,34.11,1.91
5,34.1,1.89
5,34.12,1.92
5,34.05,1.92
5,34.13,1.9
5,34.14,1.9
5,34.16,1.91
5,34.18,1.9
5,34.22,1.92
5,34.21,1.95
5,34.27,1.9
5,34.37,1.92
5,34.3,1.92
5,34.26,1.93
5,34.3,1.9
5,34.2,1.91
5,42.39,3.01
5,42.39,3
5,42.25,3.01
5,42.29,3.03
5,42.27,3.01
5,42.22,2.98
5,42.13,2.97
5,42.2,2.95
5,42.17,2.97
5,42.17,2.98
5,42.45,2.99
5,42.61,3
5,42.6,2.96
5,42.71,2.94
5,42.64,2.98
5,42.63,2.95
5,42.75,3
5,42.68,2.99
5,42.71,2.94
5,42.71,2.98
5,42.64,2.96
5,42.72,2.99
5,42.74,2.95
5,42.7,2.97
5,42.76,2.97
5,42.63,2.97
5,42.43,2.99
5,42.41,2.98
5,42.46,3.02
5,42.49,2.97
5,42.53,2.96
5,42.46,3
5,42.42,2.99
5,42.46,3
5,42.47,2.98
5,42.48,2.96
5,42.56,2.99
5,42.55,2.99
5,42.58,2.97
5,42.5,3
5,42.55,3.04
5,42.65,2.99
5,42.69,2.98
5,42.71,2.99
5,42.64,2.98
5,42.71,2.98
5,42.7,3
5,42.72,2.96
5,42.74,2.98
5,42.74,2.97
5,42.89,3
5,42.87,3
5,42.93,2.98
5,42.92,2.98
5,42.97,3
5,42.9,2.97
5,42.98,3
5,42.97,3
5,42.85,2.99
5,42.64,2.99
5,42.49,2.94
5,42.44,2.96
5,42.51,2.96
5,42.48,2.99
5,42.62,2.94
5,42.65,2.96
5,42.7,2.96
5,42.72,2.96
5,42.63,2.98
5,42.67,2.97
5,42.61,2.97
5,42.73,2.97
5,42.72,2.98
5,42.8,2.99
5,42.66,2.94
5,42.74,2.96
5,42.67,2.95
5,42.64,3.02
5,42.52,2.94
5,42.48,2.9
5,42.7,2.99
5,42.68,3.01
5,42.61,3
5,42.46,3
5,42.54,3
5,42.69,2.99
5,42.81,2.97
5,42.63,2.98
5,42.6,2.9
5,42.51,2.98
5,42.48,2.99
5,42.45,3
5,42.47,2.99
5,42.66,2.98
5,42.83,3.02
5,42.85,2.96
5,42.9,2.95
5,42.85,2.93
5,42.84,2.98
5,42.74,2.96
5,42.61,2.98
5,42.65,3
5,42.54,2.98
5,42.73,2.98
5,50.59,4.22
5,50.72,4.21
5,50.81,4.21
5,50.77,4.21
5,50.89,4.21
5,50.91,4.18
5,50.83,4.19
5,50.87,4.19
5,50.9,4.23
5,50.63,4.25
5,50.65,4.23
5,50.63,4.2
5,50.74,4.19
5,50.64,4.19
5,50.55,4.2
5,50.48,4.2
5,50.56,4.18
5,50.68,4.2
5,50.65,4.2
5,50.63,4.23
5,50.66,4.21
5,50.73,4.2
5,50.77,4.19
5,50.89,4.23
5,51.03,4.23
5,51.03,4.22
5,51.1,4.21
5,51.07,4.24
5,50.81,4.24
5,50.97,4.2
5,50.83,4.2
5,50.82,4.2
5,50.92,4.19
5,50.91,4.19
5,50.79,4.18
5,50.8,4.2
5,50.83,4.17
5,51.12,4.2
5,51.2,4.23
5,51.05,4.2
5,50.93,4.16
5,51,4.14
5,51.02,4.14
5,50.93,4.16
5,50.78,4.18
5,50.66,4.18
5,50.81,4.2
5,50.77,4.17
5,50.7,4.19
5,50.49,4.19
5,50.66,4.17
5,50.68,4.19
5,50.77,4.21
5,50.8,4.2
5,50.65,4.18
5,50.95,4.19
5,50.84,4.17
5,50.85,4.19
5,50.92,4.18
5,50.97,4.23
5,50.95,4.22
5,51.06,4.21
5,51.11,4.19
5,51.02,4.2
5,50.85,4.22
5,50.84,4.21
5,50.88,4.15
5,50.91,4.21
5,50.97,4.17
5,50.98,4.18
5,50.89,4.22
5,51.05,4.22
5,50.96,4.23
5,50.69,4.24
5,51.07,4.18
5,51.2,4.22
5,51.1,4.22
5,50.93,4.21
5,51.11,4.25
5,51.19,4.22
5,51.22,4.16
5,51.28,4.16
5,51.22,4.25
5,51.23,4.25
5,51.04,4.24
5,51.12,4.23
5,51.06,4.22
5,50.98,4.23
5,51.04,4.19
5,50.82,4.21
5,50.72,4.2
5,50.83,4.21
5,50.79,4.21
5,50.78,4.23
5,50.82,4.17
5,50.88,4.19
5,50.81,4.19
5,50.91,4.19
5,51.09,4.21
5,51.12,4.25
5,51.14,4.22
5,51.03,4.23
5,64.05,6.1
5,64.19,6.14
5,64.21,6.14
5,64.27,6.1
5,64.31,6.11
5,64.4,6.1
5,64.31,6.12
5,64.49,6.14
5,64.47,6.12
5,64.49,6.12
5,64.52,6.09
5,64.51,6.1
5,64.49,6.12
5,64.56,6.12
5,64.6,6.1
5,64.46,6.09
5,64.51,6.09
5,64.23,6.1
5,64.13,6.12
5,64.22,6.12
5,64.08,6.08
5,64.35,6.14
5,64.08,6.12
5,64.21,6.16
5,64.15,6.12
5,64.23,6.13
5,64.34,6.14
5,64.2,6.13
5,64.34,6.11
5,64.41,6.09
5,64.3,6.08
5,64.58,6.11
5,64.54,6.11
5,64.61,6.15
5,64.33,6.11
5,64.61,6.1
5,64.57,6.11
5,64.67,6.15
5,64.78,6.14
5,64.39,6.15
5,64.34,6.11
5,64.44,6.12
5,64.22,6.15
5,64.29,6.15
5,64.08,6.11
5,64.48,6.13
5,64.26,6.07
5,63.95,6.07
5,63.94,6.13
5,64.16,6.11
5,64.04,6.1
5,64.35,6.11
5,64.33,6.11
5,64.33,6.12
5,64.12,6.1
5,64.24,6.11
5,64.32,6.15
5,64.2,6.11
5,64.39,6.13
5,64.54,6.17
5,64.49,6.15
5,64.79,6.13
5,64.68,6.13
5,64.49,6.12
5,64.39,6.14
5,64.41,6.11
5,64.42,6.07
5,64.57,6.08
5,64.57,6.1
5,64.48,6.11
5,64.67,6.12
5,64.63,6.09
5,64.32,6.12
5,64.33,6.12
5,64.56,6.09
5,64.43,6.11
5,64.48,6.11
5,64.56,6.14
5,64.64,6.13
5,64.72,6.09
5,64.72,6.12
5,64.74,6.1
5,64.46,6.13
5,64.76,6.1
5,64.71,6.12
5,64.59,6.12
5,64.39,6.1
5,64.38,6.13
5,64.3,6.15
5,64.39,6.1
5,64.37,6.14
5,64.42,6.14
5,64.1,6.13
5,64.24,6.13
5,64.1,6.12
5,81.32,8.61
5,81.28,8.66
5,81.43,8.64
5,80.94,8.61
5,80.73,8.65
5,80.99,8.6
5,81.07,8.7
5,81.26,8.7
5,80.65,8.69
5,80.5,8.64
5,80.42,8.62
5,80.46,8.6
5,80.72,8.61
5,80.53,8.65
5,80.76,8.64
5,80.78,8.6
5,81,8.6
5,80.7,8.6
5,80.6,8.65
5,80.86,8.65
5,80.89,8.64
5,80.97,8.61
5,80.68,8.65
5,80.69,8.61
5,80.72,8.61
5,80.58,8.61
5,80.71,8.64
5,81.09,8.6
5,81.08,8.63
5,80.79,8.62
5,80.82,8.61
5,80.66,8.66
5,80.37,8.59
5,80.53,8.63
5,80.74,8.58
5,80.8,8.65
5,81.07,8.63
5,80.97,8.64
5,80.86,8.6
5,81.03,8.65
5,81.43,8.68
5,80.91,8.69
5,80.99,8.69
5,80.8,8.66
5,81.02,8.65
5,81.14,8.63
5,81.13,8.67
5,81.3,8.67
5,81.14,8.69
5,81.03,8.69
5,81.06,8.68
5,81.01,8.64
5,80.88,8.62
5,80.9,8.63
5,80.98,8.63
5,81.15,8.64
5,81.15,8.62
5,81.16,8.67
5,81.24,8.7
5,81.25,8.65
5,80.7,8.67
5,80.81,8.65
5,81.03,8.65
5,80.96,8.67
5,81.02,8.67
5,80.65,8.66
5,80.52,8.6
5,80.53,8.58
5,80.45,8.63
5,80.52,8.66
5,80.68,8.62
5,81.08,8.6
5,80.97,8.61
5,81.12,8.64
5,81.17,8.61
5,81.39,8.67
5,81.08,8.68
5,81.34,8.68
5,81.32,8.64
5,81.43,8.67
5,81.5,8.64
5,80.71,8.65
5,80.27,8.66
5,80.66,8.69
5,80.69,8.65
5,80.73,8.65
5,81.04,8.63
5,81.08,8.64
5,81.17,8.66
5,81.05,8.68
5,80.99,8.67
5,81.23,8.62
5,81.23,8.62
5,81.25,8.63
5,81.33,8.58
5,80.87,8.63
5,80.5,8.67
5,80.59,8.66
5,80.93,8.69
5,80.97,8.66
6,10.5,0
6,10.29,0
6,10.26,0
6,10.24,0
6,10.22,0
6,10.36,0
6,10.64,0
6,10.6,0
6,10.76,0
6,10.75,0
6,10.61,0
6,10.61,0
6,11.05,0
6,11.07,0
6,11.3,0
6,11.45,0
6,11.43,0
6,11.21,0
6,11.31,0
6,11.33,0
6,10.85,0
6,10.49,0
6,10.37,0
6,10.56,0
6,10.76,0
6,11.01,0
6,11.22,0
6,11.07,0
6,11.04,0
6,11.03,0
6,16.06,0.73
6,16.29,0.73
6,16.26,0.74
6,16.2,0.73
6,16.15,0.71
6,16.1,0.73
6,16.06,0.72
6,16.08,0.73
6,15.69,0.72
6,15.87,0.72
6,15.79,0.72
6,15.74,0.72
6,15.84,0.71
6,15.79,0.73
6,15.79,0.74
6,15.78,0.73
6,15.66,0.74
6,15.65,0.73
6,15.63,0.72
6,15.6,0.73
6,15.27,0.73
6,15.43,0.72
6,15.4,0.74
6,15.44,0.73
6,15.42,0.74
6,15.42,0.73
6,15.38,0.73
6,15.22,0.74
6,15.6,0.73
6,15.73,0.73
6,16.01,0.73
6,16.15,0.74
6,16.17,0.73
6,16.11,0.71
6,16.11,0.73
6,16.08,0.73
6,16.07,0.74
6,16.05,0.73
6,15.89,0.72
6,15.42,0.73
6,15.51,0.73
6,15.52,0.73
6,15.47,0.73
6,15.46,0.74
6,15.43,0.73
6,15.4,0.72
6,15.38,0.73
6,15.14,0.72
6,15.11,0.73
6,15.07,0.72
6,15.3,0.73
6,15.29,0.74
6,15.36,0.73
6,15.38,0.74
6,15.51,0.73
6,15.5,0.72
6,15.47,0.74
6,15.45,0.73
6,16.06,0.73
6,15.94,0.75
6,26.7,1.47
6,26.7,1.47
6,26.8,1.47
6,26.88,1.47
6,26.82,1.46
6,26.79,1.47
6,26.69,1.46
6,26.62,1.45
6,26.56,1.45
6,26.57,1.44
6,26.59,1.45
6,26.54,1.45
6,26.54,1.47
6,26.54,1.46
6,26.47,1.46
6,26.55,1.45
6,26.6,1.46
6,26.51,1.46
6,26.48,1.45
6,26.46,1.45
6,26.43,1.44
6,26.36,1.43
6,26.47,1.45
6,26.43,1.43
6,26.43,1.46
6,26.39,1.47
6,26.34,1.46
6,26.37,1.45
6,26.55,1.45
6,26.5,1.43
6,26.51,1.44
6,26.49,1.45
6,26.47,1.45
6,26.46,1.44
6,26.41,1.44
6,26.57,1.45
6,26.59,1.45
6,26.55,1.44
6,26.48,1.44
6,26.45,1.45
6,26.47,1.46
6,26.54,1.47
6,26.53,1.46
6,26.61,1.44
6,26.6,1.46
6,26.52,1.47
6,26.59,1.47
6,26.6,1.46
6,26.66,1.45
6,26.63,1.46
6,26.49,1.46
6,26.49,1.44
6,26.51,1.44
6,26.59,1.46
6,26.63,1.45
6,26.58,1.44
6,26.57,1.44
6,26.55,1.43
6,26.54,1.45
6,26.54,1.45
6,26.91,1.43
6,26.85,1.44
6,26.82,1.45
6,26.81,1.46
6,26.73,1.45
6,26.6,1.45
6,33.3,1.89
6,33.47,1.89
6,33.38,1.91
6,33.43,1.88
6,33.57,1.88
6,33.67,1.89
6,33.64,1.9
6,33.61,1.9
6,33.61,1.9
6,33.63,1.92
6,33.66,1.9
6,33.61,1.89
6,33.54,1.9
6,33.69,1.9
6,33.73,1.91
6,33.72,1.9
6,33.76,1.91
6,33.75,1.91
6,33.7,1.92
6,33.75,1.91
6,33.72,1.9
6,33.7,1.89
6,33.67,1.91
6,33.73,1.92
6,33.74,1.89
6,33.74,1.91
6,33.72,1.91
6,33.75,1.89
6,33.72,1.9
6,33.68,1.9
6,33.66,1.9
6,33.59,1.89
6,33.61,1.92
6,33.8,1.9
6,33.76,1.91
6,33.75,1.89
6,33.7,1.91
6,33.6,1.92
6,33.62,1.88
6,33.6,1.91
6,33.62,1.9
6,33.7,1.9
6,33.69,1.89
6,33.65,1.9
6,33.65,1.91
6,33.65,1.91
6,33.62,1.9
6,33.61,1.9
6,33.58,1.89
6,33.58,1.88
6,33.56,1.89
6,33.56,1.88
6,33.55,1.89
6,33.58,1.9
6,33.56,1.88
6,33.59,1.9
6,33.59,1.89
6,33.53,1.89
6,33.59,1.91
6,33.59,1.9
6,33.65,1.9
6,33.68,1.92
6,33.68,1.9
6,33.64,1.88
6,33.68,1.89
6,33.62,1.91
6,33.6,1.91
6,33.62,1.91
6,33.65,1.88
6,33.6,1.9
6,33.59,1.9
6,33.59,1.91
6,33.59,1.91
6,33.54,1.9
6,33.44,1.9
6,33.39,1.88
6,33.46,1.9
6,33.49,1.87
6,33.45,1.88
6,33.47,1.89
6,33.47,1.88
6,33.53,1.89
6,33.51,1.88
6,33.47,1.9
6,33.44,1.88
6,33.49,1.89
6,33.4,1.89
6,33.51,1.9
6,33.45,1.89
6,33.38,1.88
6,33.26,1.88
6,33.29,1.87
6,33.4,1.89
6,33.38,1.9
6,33.42,1.88
6,33.34,1.87
6,33.33,1.9
6,33.25,1.9
6,33.33,1.89
6,33.36,1.89
6,33.33,1.88
6,33.27,1.89
6,42.05,3.04
6,41.94,3.04
6,42.11,3.04
6,41.96,3.09
6,42,3.07
6,42.04,3.04
6,42.06,3.03
6,42.12,3.06
6,42.13,3.05
6,42.09,3.07
6,42.11,3.04
6,42.16,3.05
6,42.32,3.06
6,42.3,3.06
6,42.31,3.04
6,42.3,3.06
6,42.33,3.04
6,42.36,3.08
6,42.35,3.03
6,42.4,3.07
6,42.39,3.05
6,42.34,3
6,42.43,2.99
6,42.56,3.04
6,42.51,3.07
6,42.54,3.04
6,42.46,3.04
6,42.47,3.06
6,42.45,3.06
6,42.42,3.04
6,42.38,3.05
6,42.48,3.05
6,42.36,3.05
6,42.41,3.04
6,42.38,3.03
6,42.44,3.03
6,42.41,3
6,42.42,2.99
6,42.42,2.99
6,42.36,3.01
6,42.41,3.02
6,42.47,3.03
6,42.5,3
6,42.48,3.06
6,42.49,3.01
6,42.46,3.05
6,42.53,3.04
6,42.59,3.03
6,42.61,3.02
6,42.58,3.08
6,42.59,3.04
6,42.55,3.05
6,42.43,3.03
6,42.57,2.98
6,42.5,3.04
6,42.62,3.03
6,42.59,3.02
6,42.47,3.04
6,42.38,3.03
6,42.37,3.04
6,42.29,3.04
6,42.24,3.02
6,42.22,3.04
6,42.19,3.04
6,42.23,3.02
6,42.3,3.03
6,42.38,3.02
6,42.39,3.03
6,42.38,3.02
6,42.42,3.01
6,42.4,3.02
6,42.4,2.97
6,42.33,3.02
6,42.4,3.03
6,42.41,3.02
6,42.46,3.02
6,42.51,3.06
6,42.44,3.03
6,42.5,3.03
6,42.47,3
6,42.61,3.04
6,42.59,2.97
6,42.59,3.04
6,42.63,3.01
6,42.63,3.01
6,42.67,3.02
6,42.64,3.01
6,42.72,3.01
6,42.67,2.99
6,42.67,3.02
6,42.47,3.05
6,42.51,3.04
6,42.21,3
6,41.96,2.99
6,42.04,2.98
6,42.19,3.03
6,42.22,3.02
6,42.23,3.04
6,42.19,3.01
6,42.25,3.03
6,42.27,3.05
6,49.86,4.21
6,49.77,4.22
6,49.8,4.22
6,49.92,4.23
6,50.04,4.21
6,50.14,4.22
6,50.02,4.22
6,50.09,4.23
6,50.16,4.21
6,50.22,4.21
6,50.26,4.18
6,50.12,4.22
6,50.16,4.24
6,50.16,4.2
6,50.06,4.22
6,50.25,4.23
6,50.25,4.23
6,50.33,4.23
6,50.27,4.24
6,50.29,4.24
6,50.28,4.24
6,50.41,4.22
6,50.4,4.23
6,50.38,4.25
6,50.48,4.25
6,50.52,4.23
6,50.44,4.18
6,50.4,4.22
6,50.32,4.24
6,50.21,4.24
6,50.24,4.21
6,50.35,4.21
6,50.37,4.24
6,50.34,4.22
6,50.34,4.22
6,50.2,4.21
6,50.36,4.2
6,50.38,4.21
6,50.35,4.2
6,50.33,4.2
6,50.37,4.22
6,50.46,4.25
6,50.37,4.25
6,50.54,4.23
6,50.52,4.23
6,50.17,4.21
6,49.87,4.22
6,49.75,4.22
6,49.73,4.21
6,49.81,4.22
6,49.89,4.22
6,49.95,4.21
6,50.07,4.22
6,50.19,4.21
6,50.26,4.22
6,50.2,4.23
6,50.23,4.22
6,50.1,4.22
6,50.18,4.24
6,50.19,4.2
6,50.17,4.2
6,49.85,4.2
6,49.19,4.19
6,49.3,4.16
6,49.58,4.19
6,49.97,4.17
6,49.97,4.2
6,50.04,4.22
6,49.98,4.21
6,49.95,4.2
6,49.8,4.22
6,49.76,4.2
6,49.85,4.17
6,49.85,4.21
6,49.85,4.23
6,49.87,4.22
6,49.98,4.2
6,50.01,4.23
6,49.98,4.19
6,50.1,4.21
6,50.24,4.23
6,50.23,4.21
6,50.5,4.23
6,50.61,4.24
6,50.58,4.22
6,50.35,4.24
6,50.05,4.23
6,50.01,4.18
6,49.92,4.2
6,50.4,4.18
6,50.2,4.17
6,50.25,4.19
6,50.14,4.23
6,50.18,4.2
6,50.13,4.19
6,50.24,4.21
6,50.19,4.23
6,49.85,4.24
6,49.92,4.19
6,49.99,4.18
6,50.16,4.2
6,50.19,4.19
6,50.16,4.23
6,50.23,4.21
6,50.29,4.2
6,50.32,4.24
6,50.22,4.24
6,50.17,4.21
6,50.15,4.2
6,50.17,4.19
6,50.39,4.22
6,50.38,4.2
6,50.2,4.13
6,50.16,4.22
6,50.15,4.22
6,50.32,4.22
6,50.27,4.22
6,50.23,4.22
6,50.31,4.24
6,50.42,4.21
6,50.33,4.2
6,50.31,4.17
6,50.19,4.18
6,50.16,4.19
6,50.1,4.22
6,50.11,4.16
6,50.19,4.17
6,50.13,4.19
6,49.98,4.19
6,50.2,4.21
6,50.08,4.21
6,49.98,4.2
6,50.02,4.19
6,49.82,4.21
6,50.02,4.21
6,49.98,4.21
6,49.85,4.2
6,49.94,4.2
6,50.08,4.18
6,63.61,6.15
6,63.68,6.16
6,63.69,6.13
6,63.77,6.16
6,63.76,6.15
6,63.89,6.16
6,63.99,6.17
6,63.9,6.16
6,63.56,6.13
6,63.54,6.2
6,63.73,6.18
6,63.67,6.22
6,63.46,6.21
6,63.61,6.17
6,63.53,6.19
6,63.74,6.15
6,63.64,6.16
6,63.74,6.13
6,63.94,6.17
6,63.83,6.2
6,64.02,6.19
6,63.78,6.18
6,63.9,6.14
6,63.62,6.14
6,63.66,6.16
6,63.54,6.17
6,63.72,6.18
6,63.78,6.2
6,63.71,6.17
6,63.9,6.2
6,63.99,6.21
6,64.12,6.22
6,64.07,6.17
6,63.81,6.17
6,63.63,6.14
6,63.51,6.14
6,63.46,6.13
6,63.62,6.14
6,63.65,6.15
6,63.73,6.16
6,63.87,6.16
6,63.69,6.16
6,63.73,6.17
6,63.57,6.19
6,63.45,6.17
6,63.55,6.15
6,63.72,6.2
6,63.58,6.14
6,63.51,6.15
6,63.66,6.16
6,63.77,6.17
6,63.78,6.17
6,63.77,6.17
6,63.9,6.16
6,64.03,6.16
6,63.96,6.16
6,64.26,6.18
6,63.98,6.16
6,63.55,6.16
6,63.71,6.15
6,63.81,6.17
6,63.89,6.16
6,63.93,6.16
6,63.76,6.15
6,63.66,6.12
6,63.8,6.14
6,63.64,6.15
6,63.43,6.15
6,63.58,6.14
6,63.56,6.13
6,63.53,6.14
6,63.27,6.14
6,63.38,6.14
6,63.35,6.14
6,63.45,6.15
6,63.46,6.15
6,63.07,6.13
6,63.18,6.13
6,63.17,6.15
6,63.69,6.18
6,63.88,6.14
6,63.71,6.18
6,63.71,6.18
6,63.76,6.15
6,63.82,6.2
6,63.61,6.19
6,63.64,6.19
6,63.84,6.18
6,64.07,6.21
6,64.12,6.15
6,64.17,6.19
6,63.86,6.18
6,63.6,6.2
6,63.67,6.19
6,63.96,6.17
6,63.85,6.17
6,63.99,6.11
6,63.81,6.17
6,63.63,6.15
6,63.63,6.16
6,63.71,6.13
6,80.64,8.71
6,80.65,8.76
6,80.48,8.72
6,80.63,8.72
6,80.77,8.72
6,80.5,8.67
6,80.53,8.73
6,80.87,8.7
6,80.59,8.7
6,80.67,8.72
6,80.63,8.66
6,80.74,8.67
6,80.29,8.71
6,80.24,8.68
6,80.24,8.72
6,80.39,8.68
6,80.35,8.73
6,80.6,8.75
6,80.56,8.72
6,80.48,8.66
6,80.18,8.68
6,80.45,8.75
6,80.26,8.68
6,80.46,8.71
6,80.34,8.69
6,80.69,8.73
6,80.5,8.67
6,80.57,8.7
6,80.47,8.73
6,80.51,8.67
6,80.63,8.71
6,80.17,8.7
6,80.33,8.66
6,80.55,8.67
6,80.17,8.7
6,80.4,8.71
6,79.99,8.72
6,80.44,8.64
6,80.17,8.75
6,80.25,8.74
6,80.22,8.71
6,80.25,8.73
6,80.57,8.72
6,80.35,8.68
6,80.39,8.71
6,80.48,8.72
6,80.4,8.73
6,80.19,8.67
6,80.11,8.69
6,80.35,8.67
6,80.4,8.69
6,80.57,8.75
6,80.28,8.67
6,80.26,8.68
6,80.29,8.63
6,80.25,8.71
6,80.36,8.65
6,80.22,8.7
6,80.35,8.74
6,80.42,8.71
6,80.43,8.7
6,80.32,8.74
6,80.35,8.71
6,80.28,8.72
6,80,8.71
6,80.07,8.7
6,80.08,8.69
6,80.63,8.67
6,80.55,8.71
6,80.49,8.7
6,80.68,8.71
6,80.75,8.66
6,80.68,8.68
6,80.66,8.71
6,80.39,8.69
6,80.39,8.72
6,80.45,8.73
6,80.39,8.71
6,80.51,8.72
6,80.65,8.73
6,80.56,8.67
6,80.48,8.69
6,80.74,8.67
6,80.77,8.69
6,80.82,8.71
6,79.97,8.7
6,80.43,8.73
6,80.36,8.73
6,80.15,8.72
6,80.05,8.76
6,80.46,8.69
6,80.31,8.71
6,80.67,8.71
6,80.76,8.7
6,80.78,8.67
6,80.59,8.69
6,80.38,8.77
6,80.61,8.71
6,80.55,8.77
6,80.45,8.78
6,80.5,8.69
6,80.2,8.72
6,80.62,8.72
6,80.73,8.7
6,80.22,8.7
6,80.35,8.72
6,80.39,8.68
6,80.27,8.71
6,80.49,8.69
6,80.63,8.68
6,80.83,8.72
6,80.73,8.71
6,80.69,8.7
6,80.56,8.74
6,80.46,8.65
6,80.55,8.78
6,80.61,8.71
6,80.3,8.71
6,80.45,8.71
6,80.31,8.72
6,80.46,8.68
7,10.92,0
7,10.95,0
7,10.96,0
7,11.38,0
7,11.48,0
7,11.61,0
7,11.57,0
7,11.4,0
7,11.09,0
7,11.01,0
7,11.03,0
7,11.03,0
7,10.93,0
7,10.92,0
7,10.79,0
7,10.65,0
7,10.6,0
7,10.48,0
7,10.45,0
7,10.77,0
7,10.82,0
7,10.66,0
7,10.64,0
7,10.79,0
7,10.8,0
7,10.63,0
7,10.7,0
7,10.75,0
7,10.67,0
7,10.51,0
7,14.58,0.67
7,14.54,0.68
7,14.61,0.71
7,14.76,0.71
7,14.75,0.73
7,14.7,0.71
7,14.76,0.7
7,14.42,0.69
7,14.18,0.69
7,13.86,0.64
7,13.67,0.65
7,13.66,0.71
7,13.77,0.74
7,13.88,0.75
7,14.23,0.74
7,14.37,0.75
7,14.43,0.74
7,14.6,0.76
7,14.9,0.75
7,14.94,0.74
7,14.9,0.75
7,14.65,0.74
7,14.27,0.74
7,14.21,0.75
7,14.2,0.74
7,14.23,0.74
7,14.19,0.75
7,13.98,0.75
7,13.96,0.73
7,13.96,0.73
7,13.93,0.72
7,14.11,0.73
7,14.26,0.73
7,14.27,0.72
7,14.35,0.73
7,14.46,0.73
7,14.28,0.73
7,14.3,0.74
7,14.26,0.73
7,14.24,0.73
7,14.36,0.73
7,14.35,0.73
7,14.21,0.74
7,14.27,0.72
7,14.25,0.73
7,14.23,0.74
7,14.22,0.73
7,14.2,0.71
7,14.2,0.74
7,14.11,0.74
7,13.86,0.73
7,13.86,0.75
7,14.54,0.74
7,14.53,0.74
7,14.44,0.74
7,14.07,0.74
7,13.95,0.74
7,14.2,0.74
7,14.61,0.74
7,15.09,0.74
7,26.49,1.46
7,26.55,1.44
7,26.45,1.45
7,26.47,1.46
7,26.49,1.45
7,26.55,1.46
7,26.52,1.45
7,26.53,1.45
7,26.48,1.45
7,26.45,1.46
7,26.42,1.47
7,26.37,1.46
7,26.31,1.46
7,26.29,1.45
7,26.22,1.44
7,26.19,1.45
7,26.2,1.46
7,26.27,1.46
7,26.41,1.44
7,26.36,1.44
7,26.27,1.45
7,26.22,1.46
7,26.2,1.44
7,26.13,1.42
7,26.12,1.42
7,26.09,1.44
7,26.02,1.44
7,25.99,1.43
7,26.05,1.45
7,26.35,1.45
7,26.58,1.45
7,26.54,1.46
7,26.53,1.44
7,26.48,1.45
7,26.53,1.43
7,26.48,1.43
7,26.5,1.43
7,26.28,1.44
7,26.3,1.44
7,26.24,1.42
7,26.24,1.44
7,26.26,1.46
7,26.19,1.43
7,26.1,1.45
7,26.03,1.45
7,25.97,1.45
7,26,1.43
7,25.99,1.44
7,26.11,1.46
7,26.1,1.45
7,26.1,1.43
7,26.2,1.45
7,26.2,1.44
7,26.16,1.44
7,26.17,1.45
7,26.08,1.45
7,26.09,1.44
7,25.94,1.44
7,26.03,1.42
7,26.09,1.44
7,26.06,1.44
7,26,1.44
7,25.97,1.44
7,25.94,1.42
7,25.88,1.44
7,25.87,1.46
7,25.89,1.45
7,25.87,1.44
7,25.86,1.44
7,25.8,1.43
7,25.93,1.44
7,26.03,1.43
7,26.1,1.44
7,26.11,1.45
7,26.11,1.44
7,26.03,1.42
7,26.08,1.43
7,26.04,1.44
7,26.01,1.43
7,26.02,1.44
7,26.02,1.43
7,26.09,1.44
7,26.15,1.44
7,26.05,1.44
7,25.99,1.45
7,25.96,1.44
7,25.92,1.43
7,25.94,1.44
7,25.89,1.43
7,25.89,1.43
7,25.89,1.43
7,25.91,1.43
7,25.83,1.43
7,25.93,1.42
7,25.97,1.42
7,25.95,1.41
7,25.87,1.4
7,25.88,1.4
7,25.9,1.41
7,25.72,1.42
7,25.71,1.41
7,25.65,1.41
7,32.94,1.9
7,32.87,1.91
7,32.95,1.89
7,32.99,1.89
7,32.95,1.89
7,32.95,1.9
7,32.95,1.89
7,32.96,1.88
7,32.93,1.89
7,32.86,1.9
7,32.9,1.88
7,32.9,1.91
7,32.92,1.87
7,32.85,1.87
7,32.9,1.86
7,33.02,1.86
7,32.99,1.91
7,32.8,1.89
7,32.61,1.89
7,32.63,1.9
7,32.58,1.89
7,32.64,1.86
7,32.93,1.89
7,32.88,1.87
7,32.84,1.89
7,32.87,1.88
7,32.77,1.88
7,32.67,1.89
7,32.66,1.89
7,32.72,1.89
7,32.79,1.87
7,32.89,1.88
7,32.88,1.9
7,33.1,1.89
7,33.17,1.89
7,33.17,1.87
7,33.03,1.89
7,32.92,1.9
7,32.91,1.88
7,32.95,1.87
7,32.94,1.88
7,32.94,1.87
7,32.89,1.9
7,32.96,1.9
7,32.91,1.89
7,32.93,1.89
7,32.9,1.91
7,32.93,1.9
7,32.93,1.89
7,32.91,1.88
7,32.87,1.89
7,32.95,1.89
7,32.88,1.9
7,32.76,1.88
7,32.65,1.87
7,32.64,1.88
7,32.66,1.88
7,32.6,1.88
7,32.64,1.89
7,32.78,1.89
7,32.83,1.87
7,32.78,1.87
7,32.83,1.88
7,32.82,1.9
7,32.81,1.89
7,32.82,1.88
7,32.89,1.89
7,32.87,1.89
7,32.82,1.89
7,32.79,1.9
7,32.88,1.89
7,32.74,1.89
7,32.7,1.87
7,32.72,1.87
7,32.7,1.89
7,32.69,1.89
7,32.7,1.87
7,32.71,1.88
7,32.69,1.88
7,32.67,1.88
7,32.67,1.88
7,32.8,1.89
7,32.8,1.88
7,33.02,1.89
7,33.02,1.88
7,32.97,1.89
7,32.99,1.89
