x,y,z
6,3.06,42.47
6,3.06,42.45
6,3.04,42.42
6,3.05,42.38
6,3.05,42.48
6,3.05,42.36
6,3.04,42.41
6,3.03,42.38
6,3.03,42.44
6,3,42.41
6,2.99,42.42
6,2.99,42.42
6,3.01,42.36
6,3.02,42.41
6,3.03,42.47
6,3,42.5
6,3.06,42.48
6,3.01,42.49
6,3.05,42.46
6,3.04,42.53
6,3.03,42.59
6,3.02,42.61
6,3.08,42.58
6,3.04,42.59
6,3.05,42.55
6,3.03,42.43
6,2.98,42.57
6,3.04,42.5
6,3.03,42.62
6,3.02,42.59
6,3.04,42.47
6,3.03,42.38
6,3.04,42.37
6,3.04,42.29
6,3.02,42.24
6,3.04,42.22
6,3.04,42.19
6,3.02,42.23
6,3.03,42.3
6,3.02,42.38
6,3.03,42.39
6,3.02,42.38
6,3.01,42.42
6,3.02,42.4
6,2.97,42.4
6,3.02,42.33
6,3.03,42.4
6,3.02,42.41
6,3.02,42.46
6,3.06,42.51
6,3.03,42.44
6,3.03,42.5
6,3,42.47
6,3.04,42.61
6,2.97,42.59
6,3.04,42.59
6,3.01,42.63
6,3.01,42.63
6,3.02,42.67
6,3.01,42.64
6,3.01,42.72
6,2.99,42.67
6,3.02,42.67
6,3.05,42.47
6,3.04,42.51
6,3,42.21
6,2.99,41.96
6,2.98,42.04
6,3.03,42.19
6,3.02,42.22
6,3.04,42.23
6,3.01,42.19
6,3.03,42.25
6,3.05,42.27
6,4.21,49.86
6,4.22,49.77
6,4.22,49.8
6,4.23,49.92
6,4.21,50.04
6,4.22,50.14
6,4.22,50.02
6,4.23,50.09
6,4.21,50.16
6,4.21,50.22
6,4.18,50.26
6,4.22,50.12
6,4.24,50.16
6,4.2,50.16
6,4.22,50.06
6,4.23,50.25
6,4.23,50.25
6,4.23,50.33
6,4.24,50.27
6,4.24,50.29
6,4.24,50.28
6,4.22,50.41
6,4.23,50.4
6,4.25,50.38
6,4.25,50.48
6,4.23,50.52
6,4.18,50.44
6,4.22,50.4
6,4.24,50.32
6,4.24,50.21
6,4.21,50.24
6,4.21,50.35
6,4.24,50.37
6,4.22,50.34
6,4.22,50.34
6,4.21,50.2
6,4.2,50.36
6,4.21,50.38
6,4.2,50.35
6,4.2,50.33
6,4.22,50.37
6,4.25,50.46
6,4.25,50.37
6,4.23,50.54
6,4.23,50.52
6,4.21,50.17
6,4.22,49.87
6,4.22,49.75
6,4.21,49.73
6,4.22,49.81
6,4.22,49.89
6,4.21,49.95
6,4.22,50.07
6,4.21,50.19
6,4.22,50.26
6,4.23,50.2
6,4.22,50.23
6,4.22,50.1
6,4.24,50.18
6,4.2,50.19
6,4.2,50.17
6,4.2,49.85
6,4.19,49.19
6,4.16,49.3
6,4.19,49.58
6,4.17,49.97
6,4.2,49.97
6,4.22,50.04
6,4.21,49.98
6,4.2,49.95
6,4.22,49.8
6,4.2,49.76
6,4.17,49.85
6,4.21,49.85
6,4.23,49.85
6,4.22,49.87
6,4.2,49.98
6,4.23,50.01
6,4.19,49.98
6,4.21,50.1
6,4.23,50.24
6,4.21,50.23
6,4.23,50.5
6,4.24,50.61
6,4.22,50.58
6,4.24,50.35
6,4.23,50.05
6,4.18,50.01
6,4.2,49.92
6,4.18,50.4
6,4.17,50.2
6,4.19,50.25
6,4.23,50.14
6,4.2,50.18
6,4.19,50.13
6,4.21,50.24
6,4.23,50.19
6,4.24,49.85
6,4.19,49.92
6,4.18,49.99
6,4.2,50.16
6,4.19,50.19
6,4.23,50.16
6,4.21,50.23
6,4.2,50.29
6,4.24,50.32
6,4.24,50.22
6,4.21,50.17
6,4.2,50.15
6,4.19,50.17
6,4.22,50.39
6,4.2,50.38
6,4.13,50.2
6,4.22,50.16
6,4.22,50.15
6,4.22,50.32
6,4.22,50.27
6,4.22,50.23
6,4.24,50.31
6,4.21,50.42
6,4.2,50.33
6,4.17,50.31
6,4.18,50.19
6,4.19,50.16
6,4.22,50.1
6,4.16,50.11
6,4.17,50.19
6,4.19,50.13
6,4.19,49.98
6,4.21,50.2
6,4.21,50.08
6,4.2,49.98
6,4.19,50.02
6,4.21,49.82
6,4.21,50.02
6,4.21,49.98
6,4.2,49.85
6,4.2,49.94
6,4.18,50.08
6,6.15,63.61
6,6.16,63.68
6,6.13,63.69
6,6.16,63.77
6,6.15,63.76
6,6.16,63.89
6,6.17,63.99
6,6.16,63.9
6,6.13,63.56
6,6.2,63.54
6,6.18,63.73
6,6.22,63.67
6,6.21,63.46
6,6.17,63.61
6,6.19,63.53
6,6.15,63.74
6,6.16,63.64
6,6.13,63.74
6,6.17,63.94
6,6.2,63.83
6,6.19,64.02
6,6.18,63.78
6,6.14,63.9
6,6.14,63.62
6,6.16,63.66
6,6.17,63.54
6,6.18,63.72
6,6.2,63.78
6,6.17,63.71
6,6.2,63.9
6,6.21,63.99
6,6.22,64.12
6,6.17,64.07
6,6.17,63.81
6,6.14,63.63
6,6.14,63.51
6,6.13,63.46
6,6.14,63.62
6,6.15,63.65
6,6.16,63.73
6,6.16,63.87
6,6.16,63.69
6,6.17,63.73
6,6.19,63.57
6,6.17,63.45
6,6.15,63.55
6,6.2,63.72
6,6.14,63.58
6,6.15,63.51
6,6.16,63.66
6,6.17,63.77
6,6.17,63.78
6,6.17,63.77
6,6.16,63.9
6,6.16,64.03
6,6.16,63.96
6,6.18,64.26
6,6.16,63.98
6,6.16,63.55
6,6.15,63.71
6,6.17,63.81
6,6.16,63.89
6,6.16,63.93
6,6.15,63.76
6,6.12,63.66
6,6.14,63.8
6,6.15,63.64
6,6.15,63.43
6,6.14,63.58
6,6.13,63.56
6,6.14,63.53
6,6.14,63.27
6,6.14,63.38
6,6.14,63.35
6,6.15,63.45
6,6.15,63.46
6,6.13,63.07
6,6.13,63.18
6,6.15,63.17
6,6.18,63.69
6,6.14,63.88
6,6.18,63.71
6,6.18,63.71
6,6.15,63.76
6,6.2,63.82
6,6.19,63.61
6,6.19,63.64
6,6.18,63.84
6,6.21,64.07
6,6.15,64.12
6,6.19,64.17
6,6.18,63.86
6,6.2,63.6
6,6.19,63.67
6,6.17,63.96
6,6.17,63.85
6,6.11,63.99
6,6.17,63.81
6,6.15,63.63
6,6.16,63.63
6,6.13,63.71
6,8.71,80.64
6,8.76,80.65
6,8.72,80.48
6,8.72,80.63
6,8.72,80.77
6,8.67,80.5
6,8.73,80.53
6,8.7,80.87
6,8.7,80.59
6,8.72,80.67
6,8.66,80.63
6,8.67,80.74
6,8.71,80.29
6,8.68,80.24
6,8.72,80.24
6,8.68,80.39
6,8.73,80.35
6,8.75,80.6
6,8.72,80.56
6,8.66,80.48
6,8.68,80.18
6,8.75,80.45
6,8.68,80.26
6,8.71,80.46
6,8.69,80.34
6,8.73,80.69
6,8.67,80.5
6,8.7,80.57
6,8.73,80.47
6,8.67,80.51
6,8.71,80.63
6,8.7,80.17
6,8.66,80.33
6,8.67,80.55
6,8.7,80.17
6,8.71,80.4
6,8.72,79.99
6,8.64,80.44
6,8.75,80.17
6,8.74,80.25
6,8.71,80.22
6,8.73,80.25
6,8.72,80.57
6,8.68,80.35
6,8.71,80.39
6,8.72,80.48
6,8.73,80.4
6,8.67,80.19
6,8.69,80.11
6,8.67,80.35
6,8.69,80.4
6,8.75,80.57
6,8.67,80.28
6,8.68,80.26
6,8.63,80.29
6,8.71,80.25
6,8.65,80.36
6,8.7,80.22
6,8.74,80.35
6,8.71,80.42
6,8.7,80.43
6,8.74,80.32
6,8.71,80.35
6,8.72,80.28
6,8.71,80
6,8.7,80.07
6,8.69,80.08
6,8.67,80.63
6,8.71,80.55
6,8.7,80.49
6,8.71,80.68
6,8.66,80.75
6,8.68,80.68
6,8.71,80.66
6,8.69,80.39
6,8.72,80.39
6,8.73,80.45
6,8.71,80.39
6,8.72,80.51
6,8.73,80.65
6,8.67,80.56
6,8.69,80.48
6,8.67,80.74
6,8.69,80.77
6,8.71,80.82
6,8.7,79.97
6,8.73,80.43
6,8.73,80.36
6,8.72,80.15
6,8.76,80.05
6,8.69,80.46
6,8.71,80.31
6,8.71,80.67
6,8.7,80.76
6,8.67,80.78
6,8.69,80.59
6,8.77,80.38
6,8.71,80.61
6,8.77,80.55
6,8.78,80.45
6,8.69,80.5
6,8.72,80.2
6,8.72,80.62
6,8.7,80.73
6,8.7,80.22
6,8.72,80.35
6,8.68,80.39
6,8.71,80.27
6,8.69,80.49
6,8.68,80.63
6,8.72,80.83
6,8.71,80.73
6,8.7,80.69
6,8.74,80.56
6,8.65,80.46
6,8.78,80.55
6,8.71,80.61
6,8.71,80.3
6,8.71,80.45
6,8.72,80.31
6,8.68,80.46
7,0,10.92
7,0,10.95
7,0,10.96
7,0,11.38
7,0,11.48
7,0,11.61
7,0,11.57
7,0,11.4
7,0,11.09
7,0,11.01
7,0,11.03
7,0,11.03
7,0,10.93
7,0,10.92
7,0,10.79
7,0,10.65
7,0,10.6
7,0,10.48
7,0,10.45
7,0,10.77
7,0,10.82
7,0,10.66
7,0,10.64
7,0,10.79
7,0,10.8
7,0,10.63
7,0,10.7
7,0,10.75
7,0,10.67
7,0,10.51
7,0.67,14.58
7,0.68,14.54
7,0.71,14.61
7,0.71,14.76
7,0.73,14.75
7,0.71,14.7
7,0.7,14.76
7,0.69,14.42
7,0.69,14.18
7,0.64,13.86
7,0.65,13.67
7,0.71,13.66
7,0.74,13.77
7,0.75,13.88
7,0.74,14.23
7,0.75,14.37
7,0.74,14.43
7,0.76,14.6
7,0.75,14.9
7,0.74,14.94
7,0.75,14.9
7,0.74,14.65
7,0.74,14.27
7,0.75,14.21
7,0.74,14.2
7,0.74,14.23
7,0.75,14.19
7,0.75,13.98
7,0.73,13.96
7,0.73,13.96
7,0.72,13.93
7,0.73,14.11
7,0.73,14.26
7,0.72,14.27
7,0.73,14.35
7,0.73,14.46
7,0.73,14.28
7,0.74,14.3
7,0.73,14.26
7,0.73,14.24
7,0.73,14.36
7,0.73,14.35
7,0.74,14.21
7,0.72,14.27
7,0.73,14.25
7,0.74,14.23
7,0.73,14.22
7,0.71,14.2
7,0.74,14.2
7,0.74,14.11
7,0.73,13.86
7,0.75,13.86
7,0.74,14.54
7,0.74,14.53
7,0.74,14.44
7,0.74,14.07
7,0.74,13.95
7,0.74,14.2
7,0.74,14.61
7,0.74,15.09
7,1.46,26.49
7,1.44,26.55
7,1.45,26.45
7,1.46,26.47
7,1.45,26.49
7,1.46,26.55
7,1.45,26.52
7,1.45,26.53
7,1.45,26.48
7,1.46,26.45
7,1.47,26.42
7,1.46,26.37
7,1.46,26.31
7,1.45,26.29
7,1.44,26.22
7,1.45,26.19
7,1.46,26.2
7,1.46,26.27
7,1.44,26.41
7,1.44,26.36
7,1.45,26.27
7,1.46,26.22
7,1.44,26.2
7,1.42,26.13
7,1.42,26.12
7,1.44,26.09
7,1.44,26.02
7,1.43,25.99
7,1.45,26.05
7,1.45,26.35
7,1.45,26.58
7,1.46,26.54
7,1.44,26.53
7,1.45,26.48
7,1.43,26.53
7,1.43,26.48
7,1.43,26.5
7,1.44,26.28
7,1.44,26.3
7,1.42,26.24
7,1.44,26.24
7,1.46,26.26
7,1.43,26.19
7,1.45,26.1
7,1.45,26.03
7,1.45,25.97
7,1.43,26
7,1.44,25.99
7,1.46,26.11
7,1.45,26.1
7,1.43,26.1
7,1.45,26.2
7,1.44,26.2
7,1.44,26.16
7,1.45,26.17
7,1.45,26.08
7,1.44,26.09
7,1.44,25.94
7,1.42,26.03
7,1.44,26.09
7,1.44,26.06
7,1.44,26
7,1.44,25.97
7,1.42,25.94
7,1.44,25.88
7,1.46,25.87
7,1.45,25.89
7,1.44,25.87
7,1.44,25.86
7,1.43,25.8
7,1.44,25.93
7,1.43,26.03
7,1.44,26.1
7,1.45,26.11
7,1.44,26.11
7,1.42,26.03
7,1.43,26.08
7,1.44,26.04
7,1.43,26.01
7,1.44,26.02
7,1.43,26.02
7,1.44,26.09
7,1.44,26.15
7,1.44,26.05
7,1.45,25.99
7,1.44,25.96
7,1.43,25.92
7,1.44,25.94
7,1.43,25.89
7,1.43,25.89
7,1.43,25.89
7,1.43,25.91
7,1.43,25.83
7,1.42,25.93
7,1.42,25.97
7,1.41,25.95
7,1.4,25.87
7,1.4,25.88
7,1.41,25.9
7,1.42,25.72
7,1.41,25.71
7,1.41,25.65
7,1.9,32.94
7,1.91,32.87
7,1.89,32.95
7,1.89,32.99
7,1.89,32.95
7,1.9,32.95
7,1.89,32.95
7,1.88,32.96
7,1.89,32.93
7,1.9,32.86
7,1.88,32.9
7,1.91,32.9
7,1.87,32.92
7,1.87,32.85
7,1.86,32.9
7,1.86,33.02
7,1.91,32.99
7,1.89,32.8
7,1.89,32.61
7,1.9,32.63
7,1.89,32.58
7,1.86,32.64
7,1.89,32.93
7,1.87,32.88
7,1.89,32.84
7,1.88,32.87
7,1.88,32.77
7,1.89,32.67
7,1.89,32.66
7,1.89,32.72
7,1.87,32.79
7,1.88,32.89
7,1.9,32.88
7,1.89,33.1
7,1.89,33.17
7,1.87,33.17
7,1.89,33.03
7,1.9,32.92
7,1.88,32.91
7,1.87,32.95
7,1.88,32.94
7,1.87,32.94
7,1.9,32.89
7,1.9,32.96
7,1.89,32.91
7,1.89,32.93
7,1.91,32.9
7,1.9,32.93
7,1.89,32.93
7,1.88,32.91
7,1.89,32.87
7,1.89,32.95
7,1.9,32.88
7,1.88,32.76
7,1.87,32.65
7,1.88,32.64
7,1.88,32.66
7,1.88,32.6
7,1.89,32.64
7,1.89,32.78
7,1.87,32.83
7,1.87,32.78
7,1.88,32.83
7,1.9,32.82
7,1.89,32.81
7,1.88,32.82
7,1.89,32.89
7,1.89,32.87
7,1.89,32.82
7,1.9,32.79
7,1.89,32.88
7,1.89,32.74
7,1.87,32.7
7,1.87,32.72
7,1.89,32.7
7,1.89,32.69
7,1.87,32.7
7,1.88,32.71
7,1.88,32.69
7,1.88,32.67
7,1.88,32.67
7,1.89,32.8
7,1.88,32.8
7,1.89,33.02
7,1.88,33.02
7,1.89,32.97
7,1.89,32.99
7,1.88,32.91
7,1.88,33.06
7,1.89,33.03
7,1.87,33.04
7,1.9,32.98
7,1.9,32.94
7,1.89,33.29
7,1.88,33.23
7,1.88,33.07
7,1.9,33.02
7,1.9,33.04
7,1.86,33
7,1.88,32.95
7,3.04,41.18
7,3.07,41.14
7,3.08,41.14
7,3.03,41.17
7,3.06,41.19
7,3.05,41.21
7,3.04,41.18
7,3.03,41.25
7,3.03,41.33
7,3.04,41.41
7,3.05,41.32
7,3.05,41.17
7,3.04,41.07
7,3.06,40.96
7,3.03,41.02
7,3.01,40.98
7,3.03,40.87
7,3.04,40.86
7,3.03,40.84
7,3.02,40.68
7,3,40.53
7,2.99,40.59
7,2.99,40.54
7,2.99,40.85
7,3,40.88
7,3,40.89
7,3,40.95
7,3.03,40.96
7,3.04,41.02
7,3.02,40.93
7,3.02,40.98
7,2.98,41.06
7,3.04,41.07
7,3.04,41.01
7,3.04,41.05
7,3.05,40.89
7,2.99,40.91
7,3.03,40.87
7,2.99,40.96
7,3,40.96
7,3,40.97
7,3.01,41.01
7,3.01,41.13
7,3.01,41.15
7,2.96,41.06
7,3,40.9
7,2.97,40.85
7,2.97,40.82
7,3.01,40.84
7,2.97,40.84
7,3.01,40.83
7,3.02,41
7,3.02,41.05
7,2.95,41.18
7,3.02,41.17
7,3.05,41
7,3.02,40.99
7,3.03,41.05
7,2.99,41
7,2.99,41.11
7,2.99,41.05
7,3.03,41.09
7,3.03,41.04
7,2.99,41.11
7,2.99,41.09
7,3.02,41.06
7,3.02,40.92
7,3,40.91
7,2.97,40.89
7,2.99,40.89
7,2.99,40.94
7,3,41
7,3.01,40.97
7,3,41.1
7,3.02,41.15
7,3,41.01
7,3,41.06
7,3.03,41.1
7,2.98,41.12
7,3,40.76
7,3.01,40.78
7,3.01,40.6
7,3.03,40.55
7,3.03,40.7
7,3.03,40.66
7,3,40.51
7,3.01,40.52
7,3,40.62
7,3.02,40.9
7,3,40.9
7,3.03,40.87
7,3.03,40.83
7,2.96,40.84
7,3.01,40.98
7,3,40.97
7,2.97,40.89
7,3,40.84
7,3,40.81
7,2.98,40.65
7,2.99,40.65
7,3,40.81
7,4.21,49.14
7,4.2,48.84
7,4.23,48.39
7,4.2,48.42
7,4.19,48.64
7,4.19,48.59
7,4.21,48.6
7,4.18,48.57
7,4.21,48.82
7,4.21,48.79
7,4.21,48.54
7,4.23,48.66
7,4.22,48.74
7,4.22,48.99
7,4.22,49
7,4.23,49.03
7,4.22,48.67
7,4.23,48.72
7,4.22,48.87
7,4.23,48.82
7,4.24,49.15
7,4.22,49.22
7,4.22,49.28
7,4.21,49.07
7,4.22,48.84
7,4.21,48.89
7,4.19,48.97
7,4.23,49.07
7,4.23,48.91
7,4.22,48.78
7,4.22,48.85
7,4.2,48.98
7,4.2,48.81
7,4.22,48.84
7,4.18,48.85
7,4.2,48.8
7,4.2,48.7
7,4.2,48.73
7,4.19,48.66
7,4.2,48.85
7,4.2,48.71
7,4.19,48.85
7,4.21,48.86
7,4.21,48.96
7,4.2,48.91
7,4.23,48.84
7,4.23,49
7,4.23,48.91
7,4.21,48.97
7,4.2,49.09
7,4.21,49.13
7,4.23,48.95
7,4.21,49.28
7,4.21,49.17
7,4.19,49.24
7,4.14,48.95
7,4.22,48.46
7,4.19,48.59
7,4.21,48.78
7,4.2,48.8
7,4.21,48.75
7,4.21,48.79
7,4.21,48.88
7,4.19,48.84
7,4.2,48.88
7,4.2,48.9
7,4.22,48.98
7,4.19,48.76
7,4.21,48.98
7,4.22,48.78
7,4.19,48.88
7,4.18,48.54
7,4.19,48.55
7,4.2,48.56
7,4.22,48.61
7,4.23,48.74
7,4.21,48.71
7,4.23,48.75
7,4.21,48.71
7,4.23,48.64
7,4.19,49.25
7,4.24,49.02
7,4.23,49.06
7,4.21,49.08
7,4.22,49.07
7,4.23,49.06
7,4.23,49.05
7,4.22,48.68
7,4.23,48.69
7,4.21,48.73
7,4.19,48.76
7,4.17,48.79
7,4.2,48.73
7,4.17,48.71
7,4.17,48.83
7,4.19,48.83
7,4.22,48.67
7,4.18,48.62
7,4.2,48.72
7,4.23,48.81
7,4.19,48.76
7,4.2,48.93
7,4.21,48.88
7,4.21,48.82
7,4.22,48.88
7,4.21,48.97
7,4.21,49.03
7,4.19,49
7,4.2,49.21
7,4.2,49.07
7,4.25,49.1
7,4.26,48.95
7,6.13,62.11
7,6.11,61.84
7,6.14,61.96
7,6.2,62.02
7,6.18,61.98
7,6.16,62.07
7,6.14,62.11
7,6.15,62.21
7,6.17,62.26
7,6.13,62.34
7,6.14,62.2
7,6.13,61.85
7,6.17,61.87
7,6.17,62.13
7,6.15,62.06
7,6.18,62.31
7,6.22,62.29
7,6.21,62.56
7,6.16,62.62
7,6.17,62.45
7,6.18,62.23
7,6.14,62.23
7,6.15,62.33
7,6.17,62.17
7,6.17,62.21
7,6.16,62.31
7,6.15,62.42
7,6.12,62.25
7,6.16,62.13
7,6.15,62.1
7,6.15,62.14
7,6.12,62.06
7,6.17,62.1
7,6.14,61.94
7,6.15,62.08
7,6.15,62.02
7,6.14,61.88
7,6.14,61.96
7,6.15,61.97
7,6.14,62.06
7,6.18,61.99
7,6.15,62.21
7,6.18,61.96
7,6.2,62.08
7,6.21,62.23
7,6.19,62.14
7,6.17,62.24
7,6.15,62.3
7,6.13,62.33
7,6.16,62.2
7,6.18,62.21
7,6.17,62.3
7,6.18,62.42
7,6.17,62.48
7,6.17,62.36
7,6.16,62.24
7,6.17,62.28
7,6.17,62.31
7,6.15,62.21
7,6.18,62.1
7,6.15,62.21
7,6.19,62.15
7,6.17,62.25
7,6.21,62.08
7,6.18,61.92
7,6.17,61.99
7,6.17,62.09
7,6.17,62.12
7,6.2,62.21
7,6.19,62.03
7,6.17,62.18
7,6.19,62.29
7,6.17,62.11
7,6.21,62.27
7,6.2,62.26
7,6.14,62.08
7,6.14,62.15
7,6.13,62.21
7,6.12,62.14
7,6.13,62.12
7,6.2,62.23
7,6.19,62.32
7,6.2,62.43
7,6.16,62.41
7,6.16,62.24
7,6.17,62.29
7,6.18,62.13
7,6.14,62.41
7,6.15,62.42
7,6.16,62.5
7,6.15,62.28
7,6.2,62.4
7,6.16,62.24
7,6.2,62.13
7,6.16,61.97
7,6.17,62.29
7,6.14,62.21
7,6.18,62.25
7,6.14,62.17
7,6.14,62.15
7,6.17,62.15
7,6.17,62.32
7,6.16,62.03
7,8.69,78.72
7,8.71,78.72
7,8.66,78.82
7,8.66,79.01
7,8.68,78.9
7,8.66,78.67
7,8.69,78.56
7,8.66,78.45
7,8.75,78.5
7,8.66,78.45
7,8.7,78.5
7,8.72,78.72
7,8.67,78.72
7,8.72,78.95
7,8.67,78.62
7,8.67,78.39
7,8.69,78.75
7,8.69,78.77
7,8.72,78.99
7,8.71,79.08
7,8.7,78.52
7,8.68,78.39
7,8.72,78.37
7,8.75,78.35
7,8.77,78.5
7,8.74,78.69
7,8.7,78.95
7,8.73,79.14
7,8.67,78.98
7,8.7,78.81
7,8.66,78.85
7,8.7,78.75
7,8.7,79.26
7,8.7,79.37
7,8.7,78.91
7,8.68,79.08
7,8.7,79.04
7,8.68,78.83
7,8.7,78.35
7,8.65,78.41
7,8.63,78.34
7,8.68,78.27
7,8.72,78.55
7,8.64,78.81
7,8.68,78.77
7,8.68,78.73
7,8.67,77.81
7,8.66,77.77
7,8.65,77.92
7,8.72,78.15
7,8.66,78.56
7,8.73,79.13
7,8.69,79.03
7,8.68,78.76
7,8.7,78.3
7,8.72,78.12
7,8.73,78.19
7,8.74,78.18
7,8.7,78.39
7,8.69,78.1
7,8.68,78.26
7,8.68,78.44
7,8.66,78.84
7,8.69,79.05
7,8.75,78.78
7,8.7,79.11
7,8.73,78.74
7,8.72,78.73
7,8.73,78.97
7,8.74,78.35
7,8.7,78.65
7,8.68,78.43
7,8.69,78.66
7,8.66,78.78
7,8.69,78.56
7,8.7,78.97
7,8.72,79.09
7,8.74,78.98
7,8.72,78.64
7,8.71,78.77
7,8.7,78.65
7,8.65,78.6
7,8.67,78.88
7,8.68,78.62
7,8.67,78.31
7,8.7,78.37
7,8.71,78.45
7,8.66,78.81
7,8.65,78.5
7,8.7,78.48
7,8.7,78.56
7,8.69,78.42
7,8.71,78.69
7,8.71,78.64
7,8.71,78.62
7,8.68,78.74
7,8.65,78.81
7,8.74,78.99
7,8.77,78.86
7,8.69,78.76
7,8.69,78.79
7,8.64,78.88
7,8.67,79.05
7,8.68,78.83
7,8.66,78.73
8,0,11.66
8,0,11.3
8,0,11.17
8,0,10.96
8,0,10.94
8,0,11.16
8,0,10.94
8,0,10.94
8,0,11.24
8,0,11.54
8,0,11.54
8,0,11.49
8,0,11.93
8,0,11.89
8,0,11.53
8,0,11.29
8,0,10.88
8,0,10.97
8,0,10.98
8,0,11.48
8,0,11.64
8,0,11.61
8,0,11.28
8,0,11.08
8,0,11.22
8,0,10.99
8,0,10.98
8,0,11.07
8,0,11.17
8,0,11.14
8,0.73,13.54
8,0.74,13.46
8,0.73,13.19
8,0.73,13.18
8,0.75,13.25
8,0.74,13.5
8,0.74,13.57
8,0.75,13.58
8,0.73,13.41
8,0.73,13.4
8,0.72,13.48
8,0.72,13.47
8,0.72,13.33
8,0.73,13.3
8,0.72,13.52
8,0.73,13.58
8,0.72,13.56
8,0.71,13.59
8,0.73,13.47
8,0.72,13.47
8,0.72,13.46
8,0.73,13.97
8,0.73,13.95
8,0.74,13.76
8,0.74,13.7
8,0.73,13.71
8,0.74,13.7
8,0.73,13.7
8,0.73,13.92
8,0.74,13.99
8,0.73,14.01
8,0.71,13.98
8,0.73,14.15
8,0.72,14.2
8,0.73,14.18
8,0.73,14.18
8,0.73,14.17
8,0.74,14.15
8,0.73,14.15
8,0.72,14.05
8,0.73,13.88
8,0.73,13.89
8,0.73,13.84
8,0.75,13.86
8,0.74,13.88
8,0.74,13.88
8,0.74,13.81
8,0.74,13.84
8,0.75,13.87
8,0.74,13.84
8,0.75,13.89
8,0.75,13.86
8,0.73,13.82
8,0.74,13.79
8,0.74,13.76
8,0.74,13.72
8,0.73,13.48
8,0.73,13.15
8,0.71,12.92
8,0.7,12.73
8,1.4,24.92
8,1.38,24.92
8,1.4,24.87
8,1.41,24.85
8,1.4,24.84
8,1.4,24.8
8,1.4,24.84
8,1.41,24.78
8,1.4,24.75
8,1.41,24.91
8,1.41,24.94
8,1.4,24.85
8,1.41,24.86
8,1.41,24.79
8,1.4,24.84
8,1.39,24.95
8,1.41,25.15
8,1.4,25.08
8,1.38,24.95
8,1.39,24.97
8,1.38,24.96
8,1.4,25
8,1.42,25.44
8,1.42,25.35
8,1.42,25.21
8,1.39,25
8,1.41,24.92
8,1.41,24.9
8,1.4,24.87
8,1.41,24.82
8,1.42,24.81
8,1.42,24.81
8,1.42,24.75
8,1.41,24.7
8,1.41,24.72
8,1.4,24.67
8,1.42,24.62
8,1.41,24.95
8,1.39,24.86
8,1.4,24.73
8,1.39,24.59
8,1.39,24.56
8,1.41,24.57
8,1.41,24.77
8,1.41,24.86
8,1.41,24.97
8,1.4,24.96
8,1.42,24.7
8,1.41,24.58
8,1.4,24.6
8,1.43,24.83
8,1.41,24.77
8,1.42,24.96
8,1.41,25.01
8,1.41,24.98
8,1.4,24.93
8,1.4,25.03
8,1.38,25
8,1.41,24.93
8,1.39,25.01
8,1.4,25.05
8,1.4,25.06
8,1.42,25.05
8,1.39,25.04
8,1.42,24.98
8,1.42,24.84
8,1.4,24.8
8,1.4,24.75
8,1.41,24.71
8,1.41,24.76
8,1.4,24.72
8,1.39,24.67
8,1.4,24.75
8,1.39,24.71
8,1.4,24.68
8,1.4,24.63
8,1.39,24.56
8,1.4,24.54
8,1.38,25.16
8,1.38,25.13
8,1.4,25.13
8,1.37,25.1
8,1.36,24.8
8,1.39,24.9
8,1.39,24.84
8,1.39,24.81
8,1.4,24.79
8,1.4,24.76
8,1.4,24.78
8,1.4,24.92
8,1.41,24.86
8,1.41,24.84
8,1.4,24.85
8,1.39,24.84
8,1.4,24.86
8,1.4,24.86
8,1.4,24.81
8,1.41,24.79
8,1.41,24.78
8,1.39,24.77
8,1.4,24.74
8,1.89,31.84
8,1.89,31.88
8,1.88,31.8
8,1.88,31.99
8,1.87,32.08
8,1.87,32.07
8,1.86,32.21
8,1.85,32.24
8,1.89,32.22
8,1.91,32.14
8,1.87,32.15
8,1.88,32.15
8,1.89,32.13
8,1.88,32.1
8,1.87,32.09
8,1.87,32.03
8,1.88,32.03
8,1.89,32.08
8,1.88,32.03
8,1.9,31.99
8,1.89,32.05
8,1.9,32.13
8,1.88,32.11
8,1.88,31.98
8,1.87,31.95
8,1.9,31.97
8,1.91,31.96
8,1.89,31.91
8,1.9,31.93
8,1.88,31.94
8,1.88,31.87
8,1.88,31.81
8,1.86,31.98
8,1.88,32.01
8,1.9,31.98
8,1.88,32.07
8,1.86,32.17
8,1.9,32.13
8,1.9,32.27
8,1.88,32.25
8,1.9,32.23
8,1.9,32.21
8,1.88,32.16
8,1.89,32.03
8,1.88,32.06
8,1.91,32.34
8,1.9,32.32
8,1.88,32.19
8,1.89,31.85
8,1.88,32.11
8,1.88,32.05
8,1.88,32.01
8,1.89,31.86
8,1.87,31.83
8,1.88,31.77
8,1.87,31.76
8,1.86,31.72
8,1.87,31.72
8,1.87,31.71
8,1.86,31.69
8,1.87,31.71
8,1.87,31.62
8,1.87,31.92
8,1.88,31.88
8,1.86,31.8
8,1.88,31.96
8,1.9,31.97
8,1.88,32.04
8,1.86,32.06
8,1.88,32.02
8,1.87,31.96
8,1.86,31.98
8,1.87,31.97
8,1.87,31.78
8,1.86,31.79
8,1.86,31.77
8,1.87,31.73
8,1.85,31.85
8,1.87,31.79
8,1.89,31.75
